rank,city,state,population,latitude,longitude
8262,Antwerp,OH,1681,41.1814388,-84.7405144
8263,Hamilton,MO,1681,39.7436184,-93.9982743
8264,Granger,IA,1681,41.7610984,-93.8243925
8265,Maggie Valley,NC,1680,35.5181575,-83.0976419
8266,Mount Pleasant,NC,1680,35.399308,-80.4358963
8267,Greenwich,NY,1678,41.102945,-73.702726
8268,Carrier Mills,IL,1678,37.6842156,-88.6328326
8269,Hildebran,NC,1677,35.7140208,-81.4220334
8270,Priest River,ID,1677,48.1807415,-116.909365
8271,Aurora,MN,1676,47.5298533,-92.2367644
8272,Manchester,NY,1676,42.9694241,-77.2296711
8273,Edmonton,KY,1676,36.9800563,-85.6121906
8274,Sparta,NC,1676,36.5055712,-81.1207497
8275,Pinehurst,ID,1676,47.5388091,-116.2373902
8276,Pineville,KY,1674,36.7620301,-83.6949176
8277,Caldwell,OH,1674,39.7478508,-81.5165127
8278,Coal Run Village,KY,1673,37.5131553,-82.5584861
8279,Altamont,NY,1672,42.7006324,-74.0337382
8280,Edgeworth,PA,1671,40.5511787,-80.1928368
8281,Yacolt,WA,1671,45.8655044,-122.4070314
8282,Hagerstown,IN,1670,39.9111577,-85.1616315
8283,John Day,OR,1669,44.4158398,-118.9534319
8284,Danbury,TX,1669,29.2282966,-95.3449365
8285,Chester,NJ,1669,40.7842667,-74.6968284
8286,Glen Gardner,NJ,1668,40.6967671,-74.9407248
8287,Tremont,PA,1668,40.6284222,-76.3871768
8288,Cheswick,PA,1667,40.5417343,-79.7992155
8289,Oswego,KS,1666,37.1675652,-95.1099645
8290,Montverde,FL,1666,28.6002769,-81.673964
8291,McEwen,TN,1666,36.1099172,-87.6349344
8292,Crested Butte,CO,1666,38.8698201,-106.984043
8293,Windham,OH,1665,41.235056,-81.049261
8294,Jonesville,LA,1665,31.6265595,-91.8181828
8295,Andrews,NC,1665,35.2017495,-83.8240676
8296,White Castle,LA,1664,30.1699194,-91.1470487
8297,Plentywood,MT,1664,48.77475,-104.562458
8298,Patton Village,TX,1664,30.1929925,-95.1688214
8299,Blue Grass,IA,1664,41.5097808,-90.7659148
8300,Estell Manor,NJ,1663,39.4120603,-74.7423855
8301,Munfordville,KY,1662,37.2722751,-85.8910819
8302,Flora,MS,1662,32.5432591,-90.3094672
8303,Reinbeck,IA,1662,42.323597,-92.5993615
8304,Albany,MO,1661,40.2486069,-94.331068
8305,Galesville,WI,1661,44.0816282,-91.3490376
8306,Watervliet,MI,1661,42.1867052,-86.2605776
8307,Eagle River,WI,1661,45.917176,-89.244299
8308,Remsen,IA,1660,42.8147111,-95.9733511
8309,Island Heights,NJ,1660,39.9420626,-74.1498616
8310,Greybull,WY,1660,44.488924,-108.0554209
8311,Crescent City,FL,1659,29.4302514,-81.5106288
8312,Bladenboro,NC,1659,34.5386768,-78.7875887
8313,Quogue,NY,1659,40.823177,-72.6096451
8314,Port Byron,IL,1659,41.6064219,-90.3354061
8315,Hillsboro,ND,1659,47.4038683,-97.0620308
8316,Lebanon,NJ,1657,40.6417683,-74.8359987
8317,Highfill,AR,1657,36.2613983,-94.3574694
8318,Tchula,MS,1657,33.184843,-90.22426427
8319,McConnelsville,OH,1657,39.6486822,-81.8531912
8320,Coalgate,OK,1656,34.5381481,-96.2186092
8321,Harrisville,WV,1656,39.2098909,-81.0523249
8322,Richwood,WV,1655,38.2248367,-80.5331411
8323,Whitehall,WI,1654,44.367461,-91.3165482
8324,Dresden,OH,1653,40.1214579,-82.0106918
8325,Hines,OR,1650,43.5640385,-119.0810482
8326,Sylvan Springs,AL,1650,33.5156628,-87.0149948
8327,Itta Bena,MS,1650,33.4951269,-90.3229458
8328,Big Timber,MT,1649,45.834901,-109.955311
8329,Westlake,TX,1649,32.991226,-97.1943701
8330,Wright,WY,1649,43.751281,-105.484825
8331,Independence,LA,1648,30.635466,-90.5009245
8332,Canyonville,OR,1647,42.927612,-123.281202
8333,Wind Point,WI,1647,42.7844636,-87.7661861
8334,Reidville,SC,1647,34.8628986,-82.1142747
8335,Howey-in-the-Hills,FL,1646,28.7169384,-81.7734106
8336,Hudson,CO,1646,40.0734432,-104.642986
8337,Shamokin Dam,PA,1646,40.848696,-76.8196897
8338,Johnson City,TX,1646,30.2773819,-98.4090218
8339,Lakeside,TX,1645,32.8223501,-97.4933548
8340,Cosmopolis,WA,1645,46.955372,-123.773776
8341,Warsaw,VA,1643,37.9587465,-76.7580211
8342,Daleville,IN,1642,40.1211546,-85.5580301
8343,Ralls,TX,1642,33.6793407,-101.3836
8344,Lookout Mountain,GA,1642,34.9775758,-85.3577363
8345,Rhome,TX,1641,33.0534563,-97.4719662
8346,Shoshone,ID,1641,47.305486,-115.9583164
8347,Kirkland,IL,1641,42.0925258,-88.8512063
8348,Cambridge,WI,1641,43.0036122,-89.0164995
8349,Scotland Neck,NC,1641,36.1296002,-77.4202475
8350,Bartlett,TX,1640,30.7957896,-97.4303803
8351,Avon,MN,1640,45.6091313,-94.4516668
8352,Haskell,OK,1639,35.8203784,-95.674149
8353,Oberlin,KS,1639,39.818338,-100.528201
8354,Paxtang,PA,1639,40.2589785,-76.8319167
8355,Wadley,GA,1638,32.8668223,-82.4040162
8356,Shiremanstown,PA,1638,40.2221975,-76.95606391
8357,Stinnett,TX,1637,35.8270078,-101.4427153
8358,Elgin,SC,1637,34.6710526,-80.72987392
8359,Whitwell,TN,1636,35.2014631,-85.5191323
8360,Haubstadt,IN,1636,38.2050442,-87.5741876
8361,Kettle Falls,WA,1635,48.6105163,-118.0563379
8362,Hamilton,GA,1634,32.7579107,-84.8749311
8363,Gordo,AL,1634,33.3201178,-87.9027962
8364,Belleair Beach,FL,1634,27.9230767,-82.8431594
8365,Hallsville,MO,1633,39.1169851,-92.220735
8366,Smackover,AR,1633,33.3648455,-92.7248822
8367,Rocky Top,TN,1632,36.225961,-84.15453325628448
8368,North Lewisburg,OH,1632,40.2231134,-83.557427
8369,Princeville,IL,1631,40.9297591,-89.7576022
8370,St. Leo,FL,1631,28.33665385,-82.25935743
8371,Jonestown,PA,1630,41.1264315,-76.30702727
8372,Harpersville,AL,1630,33.3439995,-86.4380357
8373,Glouster,OH,1629,39.503126,-82.0845892
8374,West Baraboo,WI,1628,43.4745587,-89.769217
8375,North Liberty,IN,1628,41.5342125,-86.427234
8376,Kentland,IN,1628,40.7703153,-87.4453033
8377,Bertram,TX,1627,30.7437645,-98.0554349
8378,Brookston,IN,1627,40.6028144,-86.8672339
8379,Garden City,MO,1626,38.5611247,-94.1913332
8380,Forsyth,MT,1626,46.266384,-106.677812
8381,Union Point,GA,1626,33.6156831,-83.0745969
8382,Huachuca City,AZ,1626,31.6278703,-110.3339678
8383,Harvey,ND,1626,47.769723,-99.935404
8384,Lumberton,MS,1625,31.0010729,-89.4521345
8385,Zwolle,LA,1625,31.6315626,-93.6440698
8386,Santa Clara,NM,1624,32.7795235,-108.1503176
8387,Hemby Bridge,NC,1623,35.109955,-80.63993747
8388,Bunker Hill,IL,1622,39.0428239,-89.951769
8389,Teutopolis,IL,1622,39.1330967,-88.4719918
8390,Ridgely,MD,1622,38.9480656,-75.8848665
8391,De Pue,IL,1622,41.3242025,-89.3067549
8392,Oak Grove,LA,1620,32.8609625,-91.3884483
8393,Woodbine,IA,1618,41.7371999,-95.7012869
8394,Langhorne,PA,1618,40.1745538,-74.9226665
8395,Culver,OR,1618,44.5255448,-121.2130857
8396,Honeyville,UT,1617,41.638542,-112.0793935
8397,Sturgis,KY,1615,37.5467136,-87.983914
8398,Pittsville,MD,1615,38.3954411,-75.4130775
8399,South Coatesville,PA,1614,39.9742729,-75.8199462
8400,Mount Ayr,IA,1614,40.7147147,-94.235232
8401,Gaston,SC,1613,33.8170974,-81.1009286
8402,Wardsville,MO,1613,38.4889231,-92.1743483
8403,Shelbina,MO,1612,39.6939275,-92.0429502
8404,Murphy,NC,1612,35.0875836,-84.0346315
8405,Burnsville,NC,1612,35.9172243,-82.2996695
8406,Ainsworth,NE,1612,42.546904,-99.8625218
8407,Atlanta,IL,1611,40.2596504,-89.2332466
8408,Milford,IN,1611,41.4097696,-85.8455482
8409,Sumas,WA,1611,48.9950874,-122.2690806
8410,Apollo,PA,1610,40.5814546,-79.5664333
8411,Pennington Gap,VA,1609,36.7584219,-83.0271115
8412,Duchesne,UT,1608,40.2960433,-110.4715153
8413,Dravosburg,PA,1608,40.3506251,-79.8861602
8414,Edmonston,MD,1607,38.9471169,-76.931677
8415,Earlville,IL,1604,41.5894754,-88.9220266
8416,Lanark,IL,1604,42.1020953,-89.8329726
8417,Sharon,WI,1604,42.5025165,-88.7289927
8418,Perry,OH,1604,41.760326,-81.140932
8419,Whiting,WI,1603,44.4935795,-89.5587292
8420,Manteo,NC,1603,35.9082257,-75.6757303
8421,Harbor Beach,MI,1603,43.844737,-82.651319
8422,Charlotte,TN,1603,36.1772797,-87.3397319
8423,Cressona,PA,1602,40.6303907,-76.1946977
8424,Nissequogue,NY,1602,40.9915227,-73.20643331
8425,Henderson,LA,1602,30.3132529,-91.7903923
8426,Wellington,UT,1601,39.5424659,-110.735434
8427,Bay Springs,MS,1601,31.9790425,-89.2872843
8428,Addison,NY,1601,42.1051571,-77.2340584
8429,Burns,TN,1600,36.0533943,-87.3125104
8430,Crump,TN,1600,35.2217482,-88.3180946
8431,Chatham,NY,1599,42.3642517,-73.5948391
8432,Newton,AL,1599,31.3351716,-85.6052133
8433,Wolcott,NY,1599,43.220622,-76.814958
8434,Owenton,KY,1599,38.536456,-84.8418926
8435,Lexington,MS,1599,33.1131834,-90.0531408
8436,Sedgwick,KS,1598,37.6448148,-97.4641388
8437,Crystal Falls,MI,1598,46.098007,-88.334024
8438,Baxter,TN,1598,36.1539862,-85.6437474
8439,River Hills,WI,1597,43.1678887,-87.9356638
8440,Dunlap,IL,1597,40.8616513,-89.6777665
8441,Niagara,WI,1596,45.771346,-87.994847
8442,Uhland,TX,1596,29.9604325,-97.78103832
8443,Norris,TN,1596,36.1956343,-84.067974
8444,South Rockwood,MI,1595,42.0639323,-83.2610406
8445,Goliad,TX,1595,28.6467776,-97.4379552
8446,Wilder,ID,1594,43.6765486,-116.9118157
8447,Hartley,IA,1594,43.1800215,-95.4769635
8448,Allegany,NY,1593,42.0900239,-78.4943858
8449,Eldorado,TX,1593,30.8601112,-100.5991425
8450,Stanfield,NC,1592,35.2334772,-80.4270094
8451,Fox Lake,WI,1592,43.565543,-88.9064984
8452,Coeburn,VA,1591,36.9439917,-82.4640401
8453,Ackley,IA,1591,42.5539385,-93.0526788
8454,Pewee Valley,KY,1591,38.3106248,-85.4874595
8455,Guthrie Center,IA,1591,41.6772467,-94.5035974
8456,Darien,WI,1591,42.6016814,-88.7076041
8457,Colmar Manor,MD,1590,38.9315028,-76.9502596
8458,Del Rey Oaks,CA,1590,36.5932934,-121.8349515
8459,Southern View,IL,1589,39.7573207,-89.6536926
8460,Roaming Shores,OH,1589,41.643111,-80.82342
8461,Campbell,MO,1589,36.4933927,-90.0750949
8462,Deshler,OH,1588,41.20766145,-83.90564369
8463,Fort Loramie,OH,1588,40.3514368,-84.3738386
8464,Cleveland,WI,1587,43.9149942,-87.7473085
8465,Ellaville,GA,1586,32.2382139,-84.3090798
8466,Rosedale,MS,1586,33.8551004,-91.0266112
8467,Olive Hill,KY,1586,38.3000809,-83.1740654
8468,Auburn,KY,1585,36.8642088,-86.7102735
8469,Owingsville,KY,1585,38.1448015,-83.7640847
8470,Ludowici,GA,1585,31.7097964,-81.7430846
8471,Eaton,IN,1585,40.3403206,-85.3508046
8472,Decatur,TN,1585,35.5147939,-84.7902223
8473,Warren,MN,1584,48.196591,-96.7727048
8474,Oakley,UT,1583,40.7146758,-111.300734
8475,Montour Falls,NY,1583,42.3472958,-76.8452351
8476,Osgood,IN,1582,39.12922,-85.2916279
8477,Marathon City,WI,1582,44.9310044,-89.8394576
8478,Ripley,OH,1582,38.7456277,-83.8449245
8479,Vonore,TN,1582,35.593529,-84.24086052
8480,Roseto,PA,1582,40.8806512,-75.2146237
8481,Bourbon,MO,1581,38.1547698,-91.2440329
8482,Osburn,ID,1581,47.506038,-115.9993296
8483,Victory Gardens,NJ,1580,40.8759325,-74.5423796
8484,Stratford,WI,1580,44.8010763,-90.0792975
8485,Port Barrington,IL,1580,42.2425236,-88.2020267
8486,Bridgeport,OH,1579,40.0697947,-80.7400827
8487,Mexico,NY,1579,35.0586534,-107.527271
8488,Morgan,GA,1577,33.5793193,-83.5051522
8489,South Amherst,OH,1577,41.3558794,-82.2537689
8490,Francis,UT,1577,40.6102645,-111.2804833
8491,Homer,MI,1576,42.1461479,-84.8092709
8492,Traer,IA,1575,42.1914886,-92.4660812
8493,Fair Grove,MO,1575,37.3839335,-93.1512961
8494,Archer City,TX,1575,33.5956593,-98.6256128
8495,Nashville,MI,1574,42.6028137,-85.0930536
8496,Athens,NY,1573,42.2603648,-73.8095707
8497,Union City,OH,1572,40.1994911,-84.8052397
8498,Salisbury,MO,1571,39.4239175,-92.8015773
8499,Pagosa Springs,CO,1571,37.2695661,-107.0108163
8500,Delavan,IL,1570,40.3725415,-89.5473245
8501,Itasca,TX,1570,32.1595947,-97.1500074
8502,Delavan,IL,1570,40.3725415,-89.5473245
8503,McComb,OH,1569,41.1075523,-83.7927147
8504,East Spencer,NC,1567,35.6818059,-80.4322801
8505,Mont Alto,PA,1567,39.8442593,-77.5583232
8506,Montgomery,PA,1567,41.1703592,-76.8769076
8507,Franklin,TX,1566,33.2002659,-95.2231752
8508,Chadbourn,NC,1566,34.3221129,-78.8269664
8509,Winchester,IL,1566,39.629639,-90.4561955
8510,Ronceverte,WV,1566,37.7497542,-80.4628391
8511,Pomeroy,OH,1566,39.0280514,-82.0342217
8512,Moroni,UT,1565,39.5249615,-111.5904725
8513,Urbana,IA,1565,42.2241596,-91.8743444
8514,Smith Center,KS,1564,39.779179,-98.785075
8515,Sebree,KY,1564,37.6069885,-87.5286167
8516,Random Lake,WI,1564,43.55222,-87.9617585
8517,Augusta,WI,1564,44.6802386,-91.1198755
8518,St. Francisville,LA,1564,30.7807244,-91.3763353
8519,Alorton,IL,1563,38.58979,-90.1200498
8520,Corning,IA,1563,40.9899862,-94.7408068
8521,Slater,IA,1563,41.8824145,-93.683684
8522,Nashua,IA,1563,42.9527536,-92.5362956
8523,Oak Leaf,TX,1562,32.5204155,-96.8547218
8524,St. Stephen,SC,1561,33.406361,-79.92930143
8525,Maroa,IL,1561,40.0364257,-88.957026
8526,Runaway Bay,TX,1560,33.1666284,-97.8811684
8527,Douglass,KS,1560,37.5194642,-97.0128147
8528,Worthington Hills,KY,1560,38.3089581,-85.5269044
8529,Akron,IA,1559,42.8288818,-96.5594773
8530,Warner,OK,1558,35.4942644,-95.3055239
8531,Shoreacres,TX,1558,29.6202287,-95.009928
8532,Watertown,TN,1558,36.1003358,-86.1319341
8533,Three Rivers,TX,1557,28.4647614,-98.1809755
8534,Ridgeville,SC,1557,33.0966193,-80.3152808
8535,Ackerman,MS,1557,33.3101243,-89.1728434
8536,Cambria,IL,1556,37.7814392,-89.1192454
8537,Roodhouse,IL,1556,39.4839361,-90.3715105
8538,Hurley,WI,1556,46.4496698,-90.186564
8539,Woodmont,CT,1556,41.228153,-72.9914925
8540,West Liberty,WV,1555,40.169794,-80.5936851
8541,Lakeshire,MO,1555,38.538664,-90.3351164
8542,Woodburn,IN,1554,41.1253271,-84.8532963
8543,Quincy,MI,1554,41.9442145,-84.8838525
8544,McCrory,AR,1554,35.2561979,-91.2001246
8545,Senath,MO,1553,36.1342336,-90.1598183
8546,Newberry,MI,1553,46.353622,-85.512409
8547,Walcott,IA,1553,41.5847516,-90.7720884
8548,Lake Hamilton,FL,1553,28.0444644,-81.6278544
8549,Genola,UT,1553,39.9963426,-111.8432692
8550,Parkston,SD,1552,43.395007,-97.984421
8551,Comer,GA,1552,34.0637227,-83.1254261
8552,Salyersville,KY,1552,37.7525922,-83.0687816
8553,Birch Run,MI,1551,42.3706106,-83.4183292
8554,Hatch,NM,1550,32.6651718,-107.1534387
8555,Cuba,NY,1549,42.2194545,-78.27555417
8556,Pierson,FL,1548,29.2393293,-81.4652728
8557,Hamilton,IN,1548,41.5425675,-84.92345518
8558,Eleanor,WV,1547,38.5375886,-81.9323577
8559,East Carbon,UT,1547,39.5328973,-110.4693943
8560,Hancock,MD,1547,39.7006525,-78.1822613
8561,Salem,AR,1547,36.3711104,-91.8270949
8562,Manito,IL,1547,40.4258736,-89.7792762
8563,Haymarket,VA,1547,38.8121398,-77.6368038
8564,Waterville,NY,1546,42.931181,-75.3798924
8565,Tryon,NC,1546,35.2081695,-82.2384479
8566,Snow Hill,NC,1546,35.4515504,-77.6810859
8567,Kimball,TN,1546,35.0478571,-85.6719138
8568,Brookside Village,TX,1546,29.5868996,-95.3252152
8569,Hughes Springs,TX,1544,32.998462,-94.6307586
8570,Grayville,IL,1544,38.257547,-87.9936436
8571,Ferndale,PA,1544,40.2889638,-78.9147471
8572,Spring Green,WI,1544,43.1769367,-90.0680478
8573,Bangs,TX,1543,31.7168529,-99.12975982
8574,Colma,CA,1543,37.6766821,-122.459603
8575,Benton,TN,1542,35.1742411,-84.6535468
8576,Miami,AZ,1542,33.3994776,-110.87095
8577,Brooklyn,WI,1542,42.8523555,-89.3691672
8578,Muenster,TX,1541,33.6515343,-97.3762777
8579,Callahan,FL,1540,30.5621807,-81.8306621
8580,Rural Retreat,VA,1539,36.8937299,-81.2759341
8581,Malvern,AL,1539,31.1393439,-85.5191005
8582,Godley,TX,1538,32.449029,-97.5266886
8583,Catawissa,PA,1537,40.9548267,-76.4609868
8584,Dale,IN,1537,38.1689416,-86.9899966
8585,Wellston,MO,1537,38.6728292,-90.2992808
8586,Edgewood,TX,1537,32.6981846,-95.8852438
8587,Charlotte,TX,1537,28.8612025,-98.7068057
8588,Chesilhurst,NJ,1536,39.7323384,-74.8809966
8589,New Market,MD,1536,39.3814276,-77.2733519
8590,Mitchell,NE,1536,41.9401658,-103.8086637
8591,Walnut Cove,NC,1535,36.295415,-80.1417121
8592,Mound Bayou,MS,1535,33.8781674,-90.7273204
8593,Eden,TX,1535,31.2161476,-99.8454772
8594,Gallitzin,PA,1534,40.482293,-78.5516827
8595,East Berlin,PA,1534,39.937597,-76.9785892
8596,Stevenson,WA,1533,45.6954173,-121.8847247
8597,Blossburg,PA,1533,41.6795186,-77.0638567
8598,Montpelier,IN,1532,40.5539337,-85.277472
8599,Holliday,TX,1532,33.8147008,-98.694194
8600,Elk Rapids,MI,1532,44.895558,-85.416461
8601,Mulberry,AR,1531,35.5006417,-94.0515919
8602,Orwell,OH,1530,41.535055,-80.868144
8603,Woodland Hills,UT,1530,40.0108771,-111.6489342
8604,Jackson,SC,1529,33.3254215,-81.7878907
8605,Gower,MO,1529,39.6108304,-94.5994004
8606,Fulton,TX,1527,29.4615095,-98.5192662
8607,Zilwaukee,MI,1527,43.476414,-83.920529
8608,Sorrento,LA,1527,30.1843642,-90.8592632
8609,Orchard Grass Hills,KY,1527,38.3236799,-85.5213489
8610,Neligh,NE,1526,42.1286396,-98.0299608
8611,Glen Alpine,NC,1526,35.7290168,-81.7792661
8612,Clarks Green,PA,1526,41.4981069,-75.6956172
8613,Buena Vista,GA,1526,32.3190398,-84.5171411
8614,Rosepine,LA,1524,30.9199148,-93.2823858
8615,Wakefield,NE,1524,42.2692593,-96.8649303
8616,Bells,TX,1523,33.6103837,-96.4108188
8617,Albion,PA,1523,41.8906112,-80.3664542
8618,Connelly Springs,NC,1523,35.7399645,-81.5029788
8619,Lewiston,MN,1523,43.9846785,-91.8695909
8620,Limestone,IL,1522,41.1340115,-87.96740843
8621,Cannon Beach,OR,1522,45.8900275,-123.9618623
8622,Mount Carroll,IL,1522,42.0948582,-89.9777041
8623,Morrisville,NY,1522,42.8986566,-75.6402204
8624,De Kalb,TX,1521,33.5087256,-94.616319
8625,Philmont,NY,1521,42.248421,-73.653176
8626,Virginia,IL,1521,39.9511595,-90.2123427
