rank,city,state,population,growth,latitude,longitude
4368,White Hall, AR,5526,34.2752744,-92.0917001
4369,Berlin, WI,5524,43.9680365,-88.9434477
4370,Middleton, ID,5524,43.7068282,-116.6201357
4371,Willow Springs, IL,5524,41.7402308,-87.8586963
4372,Guadalupe, AZ,5523,33.3631249,-111.9625328
4373,Waterville, OH,5523,41.5008859,-83.7182701
4374,Wappingers Falls, NY,5522,41.5965635,-73.9112103
4375,Gustine, CA,5520,37.2577171,-120.9988154
4376,Williamston, NC,5511,35.8546039,-77.0555114
4377,Woodland, WA,5509,45.9109715,-122.740832
4378,Crossett, AR,5507,33.1263899,-91.96297
4379,Weiser, ID,5507,44.2509976,-116.9693327
4380,Progreso, TX,5507,26.0922991,-97.9572242
4381,Zeeland, MI,5504,42.8124349,-86.0288167
4382,Lehighton, PA,5500,40.8339907,-75.7135568
4383,Edna, TX,5499,28.9772626,-96.6462526
4384,Carterville, IL,5496,37.7597872,-89.0774278
4385,Holdrege, NE,5495,40.4379956,-99.3698995
4386,Hightstown, NJ,5494,40.269559,-74.5232454
4387,Wake Village, TX,5492,33.4255291,-94.1121951
4388,Shippensburg, PA,5492,40.0507198,-77.5205485
4389,Worland, WY,5487,44.0168463,-107.9557722
4390,Pelham Manor, NY,5486,40.8953773,-73.8070778
4391,St. Clair, MI,5485,42.9426715,-82.6283554
4392,Pevely, MO,5484,38.2833879,-90.3951204
4393,Douglass Hills, KY,5484,38.2378484,-85.5527377
4394,Canal Fulton, OH,5479,40.8897784,-81.597623
4395,Tyrone, PA,5477,40.6705508,-78.2383479
4396,Plain City, UT,5476,41.3044817,-112.09050693826414
4397,Litchfield Park, AZ,5476,33.4933796,-112.3581244
4398,New Whiteland, IN,5472,39.5558638,-86.0964369
4399,Macon, MO,5471,39.8416253,-92.5675118
4400,Jordan, MN,5470,31.9515694,35.9239625
4401,Delano, MN,5464,45.0419073,-93.7891331
4402,Brush, CO,5463,40.2584914,-103.623473
4403,Edgerton, WI,5461,42.8334738,-89.06949
4404,Palmview, TX,5460,26.233406,-98.3708503
4405,Goshen, NY,5454,41.4020382,-74.3243191
4406,Creve Coeur, IL,5451,40.6472603,-89.5912098
4407,Starke, FL,5449,29.9443549,-82.1101114
4408,Bluefield, VA,5444,37.2698395,-81.2223195
4409,Weldon Spring, MO,5443,38.7169869,-90.650724
4410,Orange Beach, AL,5441,30.282839799999998,-87.62460710389821
4411,Keyser, WV,5439,39.4409277,-78.9739156
4412,Nibley, UT,5438,41.6745591,-111.8331194
4413,Schuylkill Haven, PA,5437,40.6306464,-76.171054
4414,Spring Hill, KS,5437,38.73524435,-94.8360711721493
4415,Cumming, GA,5430,34.2073196,-84.1401926
4416,Mount Carmel, TN,5429,36.5632315,-82.66089975584984
4417,Grosse Pointe, MI,5421,42.3861485,-82.9118591
4418,Northfield, IL,5420,42.09975,-87.7808967
4419,Alma, AR,5419,35.491835949999995,-94.19951398853439
4420,Bolivar, TN,5417,35.2561937,-88.9878389
4421,Palmerton, PA,5414,40.8014826,-75.6101868
4422,Uhrichsville, OH,5413,40.3931218,-81.3464998
4423,Linton, IN,5413,39.0347666,-87.1658458
4424,Luling, TX,5411,29.680314,-97.6473265
4425,Ballston Spa, NY,5409,43.0009087,-73.8490111
4426,Brewton, AL,5408,31.1051779,-87.0721918
4427,Pike Road, AL,5406,32.272931,-86.15018999518217
4428,Saranac Lake, NY,5406,44.329497,-74.131279
4429,Highwood, IL,5405,42.1998879,-87.8093247
4430,Locust Grove, GA,5402,33.3459495,-84.109083
4431,Webster, NY,5399,43.212285,-77.429994
4432,Walterboro, SC,5398,32.9021377,-80.6672631
4433,Ripley, MS,5395,34.7298181,-88.9506182
4434,Concordia, KS,5395,39.571543,-97.661141
4435,Whiteville, NC,5394,34.3387802,-78.7030721
4436,Junction City, OR,5392,44.2191935,-123.204785
4437,Nelsonville, OH,5392,39.458681,-82.2318156
4438,Nephi, UT,5389,39.7102336,-111.836321
4439,Fox Chapel, PA,5388,40.522924,-79.8913193
4440,Colby, KS,5387,39.3959655,-101.0526881
4441,Ironwood, MI,5387,46.4555673,-90.1684371
4442,Montevideo, MN,5383,44.942523,-95.723559
4443,Loudon, TN,5381,35.7490023,-84.320293
4444,Union, KY,5379,37.637247,-87.958036
4445,Winston, OR,5379,43.1220119,-123.4131383
4446,Corcoran, MN,5379,45.0951069,-93.5475651
4447,Monticello, IN,5378,40.7453169,-86.7647343
4448,New Holland, PA,5378,40.1017643,-76.085227
4449,Post, TX,5376,33.1909246,-101.380662
4450,Boiling Spring Lakes, NC,5372,34.0313504,-78.0672677
4451,Carrizo Springs, TX,5368,28.5249088,-99.8616529
4452,Waterford, WI,5368,42.7630722,-88.2142563
4453,New Martinsville, WV,5366,39.6445214,-80.8575993
4454,Midfield, AL,5365,33.4614966,-86.9088808
4455,Windcrest, TX,5364,29.515508,-98.3802925
4456,Groveport, OH,5363,39.8522449,-82.8868636
4457,Tucumcari, NM,5363,35.1719425,-103.72504
4458,Batesburg-Leesville, SC,5362,33.9101425,-81.5373261
4459,Camilla, GA,5360,31.2312887,-84.2103726
4460,Port Wentworth, GA,5359,32.149092,-81.1631681
4461,Berryville, AR,5356,36.3704704,-93.5695551
4462,Fairport, NY,5353,43.0993,-77.443014
4463,Nashville, NC,5352,35.974598,-77.9655406
4464,Hoopeston, IL,5351,40.4672587,-87.6683573
4465,High Springs, FL,5350,29.8268319,-82.5968583
4466,Turtle Creek, PA,5349,40.405926,-79.8250534
4467,Bessemer City, NC,5340,35.284733,-81.283906
4468,Dayton, KY,5338,39.1128377,-84.4727198
4469,Hutchins, TX,5338,32.6493,-96.7130521
4470,Robbins, IL,5337,41.6439227,-87.7036602
4471,Livingston, TX,5335,30.711029,-94.9329898
4472,Adel, GA,5334,31.1371358,-83.4234936
4473,Bowling Green, MO,5334,39.3419891,-91.1951437
4474,Media, PA,5327,39.9167783,-75.387693
4475,La Habra Heights, CA,5325,33.9604546,-117.9504255
4476,Wildwood, NJ,5325,38.9862925,-74.8217237
4477,De Witt, IA,5322,41.8236361,-90.5382696
4478,Falcon Heights, MN,5321,44.9898128,-93.1762507
4479,McKenzie, TN,5310,36.1325617,-88.5186636
4480,Hugo, OK,5310,34.0106208,-95.513122
4481,Centreville, IL,5309,38.5833842,-90.125109
4482,Vail, CO,5305,39.6440207,-106.3801669
4483,Odessa, MO,5300,38.9995797,-93.9539663
4484,Williamsville, NY,5300,42.9637836,-78.7377258
4485,Daleville, AL,5295,31.3101719,-85.7129908
4486,Eureka, IL,5295,40.7213015,-89.2726708
4487,Sugarcreek, PA,5294,41.4214458,-79.8811672
4488,Willard, MO,5288,34.59451,-106.03591507635866
4489,Woodside, CA,5287,37.4299388,-122.253855
4490,Morris, MN,5286,45.586072,-95.913941
4491,New Castle, DE,5285,39.6159851,-75.662956
4492,Englewood Cliffs, NJ,5281,40.8853773,-73.9523597
4493,St. Paul Park, MN,5279,44.847917,-92.9980516
4494,Clarion, PA,5276,41.1818771,-79.429169
4495,Robertsdale, AL,5276,30.5552959,-87.7109526
4496,Shillington, PA,5273,40.3078702,-75.9654896
4497,Bangor, PA,5273,47.3151265,-3.1885206
4498,Glenwood, IA,5269,41.0469437,-95.7425055
4499,Rothschild, WI,5269,44.8871907,-89.6201218
4500,Springhill, LA,5269,55.857393,-4.1153851
4501,Northwood, OH,5265,41.607272,-83.4688204
4502,West Bountiful, UT,5265,40.8938148,-111.9017866
4503,Springfield, MI,5260,37.1968298,-93.2946576
4504,Charles Town, WV,5259,39.2891836,-77.859581
4505,Vinton, IA,5257,42.1679131,-92.0239504
4506,Watseka, IL,5255,40.7761465,-87.7364218
4507,Redwood Falls, MN,5254,44.5393721,-95.1164478
4508,Cherokee, IA,5253,42.7247968,-95.6249803
4509,Chestertown, MD,5252,39.2089986,-76.0666126
4510,Isanti, MN,5251,45.56932235,-93.32652095523574
4511,Williamsburg, KY,5245,36.7434169,-84.1596561
4512,Solvang, CA,5245,34.595887,-120.139071
4513,Dahlonega, GA,5242,34.5328484,-83.9845723
4514,Carmi, IL,5240,38.0908796,-88.1586488
4515,Sawmills, NC,5240,35.8245638,-81.4741107
4516,Iowa Falls, IA,5238,42.5207924,-93.2647595
4517,Abbeville, SC,5237,34.2264946,-82.4364036
4518,Salida, CO,5236,38.5347193,-105.998902
4519,Jackson, AL,5228,34.7692447,-85.9867941
4520,Zimmerman, MN,5228,45.4432761,-93.5899663
4521,Greenwood, MO,5221,38.8516751,-94.3438378
4522,Bowie, TX,5218,33.4198886,-94.4479626
4523,Eaton Rapids, MI,5214,42.5092039,-84.655814
4524,Berkeley, IL,5209,41.8889194,-87.9033956
4525,Vandergrift, PA,5205,40.6028462,-79.5647741
4526,Preston, ID,5204,42.0963133,-111.876617
4527,Fellsmere, FL,5197,27.7677894,-80.6013691
4528,Mechanicville, NY,5196,42.9028547,-73.6873405
4529,Center, TX,5193,31.7952814,-94.1803576
4530,Genoa, IL,5193,42.097248,-88.6928688
4531,Sidney, MT,5191,47.716735,-104.155973
4532,Winterset, IA,5190,41.3347631,-94.0135687
4533,Sheldon, IA,5188,43.1801338,-95.8525185
4534,Richland Center, WI,5184,43.3355111,-90.3854036
4535,St. Clairsville, OH,5184,40.0806266,-80.9000916
4536,Westmont, PA,5181,40.3156297,-78.9516928
4537,Port Allen, LA,5180,30.45335,-91.2100569
4538,Manchester, IA,5179,42.4840907,-91.4555379
4539,Manvel, TX,5179,29.4664706,-95.355714
4540,DeFuniak Springs, FL,5177,30.7210227,-86.1152184
4541,Childersburg, AL,5175,33.2781686,-86.3549774
4542,Davison, MI,5173,43.0346872,-83.5180155
4543,Waterloo, NY,5171,42.9046933,-76.8627887
4544,Edgewater, CO,5170,40.8270448,-73.975694
4545,Cumberland, IN,5169,39.7881071,-85.943720583839
4546,Lucas, TX,5166,33.0842854,-96.5766577
4547,Grafton, WV,5164,39.3409249,-80.0189659
4548,Birdsboro, PA,5163,40.2645371,-75.8040852
4549,Glencoe, AL,5160,33.9522585,-85.92537820802963
4550,Central, SC,5159,34.7257424,-82.7804999
4551,Penn Yan, NY,5159,42.6603037,-77.0540989
4552,Muleshoe, TX,5158,34.2268047,-102.727721
4553,Arnold, PA,5157,40.5800669,-79.7667152
4554,Calistoga, CA,5155,38.5787966,-122.579705
4555,Mayville, WI,5154,43.4942003,-88.5448278
4556,Fairfield, IL,5154,38.378937,-88.3597684
4557,Olyphant, PA,5151,41.4688301,-75.602387
4558,Somerdale, NJ,5151,39.8440027,-75.0226691
4559,Shenandoah, IA,5150,40.7655468,-95.3723535
4560,Cochran, GA,5150,32.3868278,-83.3546098
4561,Bridgeville, PA,5148,40.3561805,-80.1100556
4562,Chardon, OH,5148,41.5824944,-81.2034066
4563,Monee, IL,5148,41.420034,-87.7417115
4564,Penns Grove, NJ,5147,39.7295581,-75.4679734
4565,Salem, NJ,5146,39.5980987,-75.3488201
4566,Alexandria, IN,5145,40.2628184,-85.675809
4567,Staunton, IL,5139,39.0122684,-89.7912063
4568,Kingsford, MI,5133,45.794956,-88.072071
4569,New Hempstead, NY,5132,41.1500919,-74.0362566
4570,Sunnyvale, TX,5130,32.7965165,-96.5608242
4571,Perry, OK,5126,36.2907352,-97.288396
4572,Williams, CA,5123,39.1546137,-122.149418
4573,Sunset, UT,5122,41.1413377,-112.0316217
4574,Clarks Summit, PA,5116,41.4941161,-75.703413
4575,Farrell, PA,5111,41.212279,-80.496737
4576,Watonga, OK,5111,35.8483867,-98.4133205
4577,Tipton, IN,5106,40.2899154,-86.058442
4578,Harlan, IA,5106,41.6550929,-95.3194937
4579,Berthoud, CO,5105,40.3135085,-104.97006762056611
4580,Benson, AZ,5105,31.9678611,-110.2945174
4581,Mascotte, FL,5101,28.5783313,-81.8867452
4582,Colona, IL,5099,41.4754634,-90.3603496
4583,Milan, IL,5099,41.453089,-90.5720803
4584,Woodstock, VA,5097,49.96551395,-55.91396714674725
4585,Harrah, OK,5095,35.4895085,-97.1636408
4586,Clover, SC,5094,35.1112886,-81.2265808
4587,Marseilles, IL,5094,41.3308666,-88.7081293
4588,Toronto, OH,5091,40.4653962,-80.6009547
4589,Collegeville, PA,5089,40.1856597,-75.451571
4590,Chittenango, NY,5081,43.0458574,-75.8692429
4591,Oxford, PA,5077,33.569463999999996,-85.84837386958215
4592,North Hills, NY,5075,40.7809343,-73.6765187
4593,Carthage, MS,5075,32.7326356,-89.5361825
4594,Shenandoah, PA,5071,40.8204404,-76.2011079
4595,Flora, IL,5070,38.6689364,-88.4856042
4596,Slinger, WI,5068,43.3333862,-88.2857631
4597,Blakely, GA,5068,31.3773475,-84.9343388
4598,Lake City, MN,5063,44.4478474,-92.2678663
4599,Swoyersville, PA,5062,41.2917475,-75.8746407
4600,Medical Lake, WA,5060,47.5727104,-117.682391
4601,Savannah, MO,5057,39.9413678,-94.829946
4602,Desloge, MO,5054,37.8708846,-90.5273473
4603,Lone Grove, OK,5054,34.1753716,-97.2627946
4604,Holbrook, AZ,5053,34.9037063,-110.159316
4605,Mocksville, NC,5051,35.8940236,-80.5617846
4606,Jonesborough, TN,5051,36.2944928,-82.4734089
4607,Mount Arlington, NJ,5050,40.9259319,-74.6348829
4608,Stokesdale, NC,5047,36.2372048,-79.9793529
4609,Moab, UT,5046,38.5738096,-109.5462146
4610,Franklin, NJ,5045,41.1220409,-74.5804378
4611,Jackson, GA,5045,34.1282559,-83.5753386
4612,Crystal Springs, MS,5044,31.9871757,-90.356182
4613,Waynesboro, MS,5043,31.6747364,-88.645955
4614,Winona, MS,5043,33.4820678,-89.7281369
4615,Lawrenceburg, IN,5042,39.090891,-84.8499504
4616,Ahoskie, NC,5039,36.2868223,-76.9846808
4617,Manor, TX,5037,30.3420882,-97.555905
4618,Valparaiso, FL,5036,30.5085309,-86.5027282
4619,Creswell, OR,5031,43.9179023,-123.0245261
4620,Dellwood, MO,5025,38.749495,-90.2856687
4621,Poplar Grove, IL,5023,42.3683522,-88.822047
4622,Big Bear Lake, CA,5019,34.2440587,-116.91018
4623,Cave Creek, AZ,5015,33.8333333,-111.950833
4624,Lake Alfred, FL,5015,28.091963,-81.7234114
4625,North Fond du Lac, WI,5014,43.8113769,-88.4834419
4626,Evansville, WI,5012,42.7803486,-89.2992249
4627,Kutztown, PA,5012,40.5173165,-75.7774177
4628,Munroe Falls, OH,5012,41.139036,-81.440022
4629,Anthony, TX,5011,31.9956534,-106.596817
4630,Normandy, MO,5008,38.7208842,-90.2973359
4631,Port Isabel, TX,5006,26.0734119,-97.2085844
4632,Kings Point, NY,5005,40.8197813,-73.7351337
4633,Highlands, NJ,5005,40.40372,-73.991527
4634,Edenton, NC,5004,36.057938,-76.6077213
4635,Homer, AK,5003,59.6440876,-151.5401477
4636,Mansfield, LA,5001,32.0218301,-93.7143492
4637,Wauchula, FL,5001,27.5472589,-81.8114715
4638,Clementon, NJ,5000,39.8115033,-74.9829443
4639,Allegan, MI,4998,42.5867203,-85.8861492
4640,Wapato, WA,4997,46.4476278,-120.420338
4641,Whiting, IN,4997,41.6797578,-87.4944873
4642,Tonganoxie, KS,4996,39.109724,-95.0877465
4643,Sea Cliff, NY,4995,40.8491558,-73.6448431
4644,Manitou Springs, CO,4992,38.8585777,-104.9178731
4645,Columbus, WI,4991,43.3392616,-89.0157723
4646,Warrenton, OR,4989,46.165105,-123.923756
4647,Olympia Fields, IL,4988,41.5164045,-87.70289568910842
4648,Fruit Heights, UT,4987,41.0321662,-111.9021622
4649,McGregor, TX,4987,31.4367029,-97.4080875
4650,Falfurrias, TX,4981,27.2247328,-98.1462397
4651,Mendham, NJ,4981,40.7759334,-74.6007142
4652,Kenneth City, FL,4980,27.8155812,-82.7201004
4653,Chisholm, MN,4976,47.489926,-92.883528
4654,Gladstone, MI,4973,39.2214765,-94.5719748
4655,Lake Barrington, IL,4973,42.2126265,-88.1671534508794
4656,Chisago City, MN,4967,45.3735757,-92.8899376
4657,Tulia, TX,4967,34.5390629,-101.767781
4658,South Pasadena, FL,4964,27.7550276,-82.7376009
4659,Eastman, GA,4962,32.1976729,-83.1776514
4660,Dumfries, VA,4961,38.5676202,-77.3280382
4661,Indian Wells, CA,4958,33.7217965,-116.338303
4662,Dos Palos, CA,4950,36.9860582,-120.626572
4663,Newberry, FL,4950,29.6463535,-82.6065023
4664,Salem, MO,4950,37.6455993,-91.5359808
4665,Grambling, LA,4949,32.5276503,-92.7140403
4666,Rainsville, AL,4948,34.4942536,-85.8477494
4667,Brent, AL,4947,32.9373463,-87.1647184
4668,Berwick, LA,4946,33.2756711,-85.6694025
4669,Little Falls, NY,4946,43.0434039,-74.8595958
4670,Stone Park, IL,4946,41.9055862,-87.8836732
4671,Alva, OK,4945,36.8030501,-98.6660278
4672,Reidsville, GA,4944,32.0868611,-82.1178978
4673,Chelsea, MI,4944,42.3180163,-84.020224
4674,Frankenmuth, MI,4944,43.331787,-83.738054
4675,Mathis, TX,4942,28.0942916,-97.8274111
4676,Nashville, GA,4939,31.2074197,-83.2501548
4677,Tillamook, OR,4935,45.460293,-123.7266793
4678,Glendive, MT,4935,47.10529,-104.71246
4679,Winchester, IN,4935,40.1719892,-84.9813549
4680,Ayden, NC,4932,35.4726626,-77.4155203
4681,Osceola, IA,4929,43.3684613,-95.6299944
4682,Sulphur, OK,4929,34.5096839,-96.974653
4683,Smiths Station, AL,4926,32.5401394,-85.0985474
4684,Sparta, TN,4925,35.9258921,-85.4641342
4685,Circle Pines, MN,4918,45.144882,-93.1553635
4686,Duryea, PA,4917,41.347817,-75.7564267
4687,Union Grove, WI,4915,42.6878984,-88.0520341
4688,Carlisle, OH,4915,39.5820026,-84.3202194
4689,Byron, MN,4914,44.0325922,-92.6454395
4690,Granite Shoals, TX,4910,30.589077,-98.3839153
4691,Winnsboro, LA,4910,32.1618782,-91.7226934
4692,Winona Lake, IN,4908,41.2272668,-85.8219345
4693,Gilmer, TX,4905,32.7312256,-94.9469309
4694,Sonora, CA,4903,37.9840911,-120.3821381
4695,Luray, VA,4895,48.7201659,1.3972981
4696,Clinton, IN,4893,40.2992769,-86.4692735
4697,Medina, MN,4892,45.0151361,-93.574375
4698,Walnut Ridge, AR,4890,36.0680241,-90.9561004
4699,Willits, CA,4888,39.4096043,-123.3555602
4700,Eagar, AZ,4885,34.1111581,-109.291475
4701,Poolesville, MD,4883,39.146088,-77.4166561
4702,Demarest, NJ,4881,40.9573205,-73.9634708
4703,Giddings, TX,4881,30.1830498,-96.9366112
4704,Terrell Hills, TX,4878,29.4772556,-98.4464879
4705,Piedmont, AL,4878,44.83495335,8.745030418605868
4706,South Bay, FL,4876,26.6639559,-80.7161701
4707,Telford, PA,4872,40.3220483,-75.3279538
4708,Long View, NC,4871,35.7218779,-81.38553835728578
4709,Neptune City, NJ,4869,40.2001133,-74.0279152
4710,West Pittston, PA,4868,41.3279106,-75.8007112
4711,Cheboygan, MI,4867,45.4417481,-84.4768486
4712,Fruitland, MD,4866,38.3220633,-75.620203
4713,Thatcher, AZ,4865,32.8492323,-109.7592479
4714,Windsor Heights, IA,4860,41.6002144,-93.7087635
4715,Porter, IN,4858,41.4457032,-87.0724971
4716,Manheim, PA,4858,40.1637359,-76.3952429
4717,North Braddock, PA,4857,40.40170205,-79.85060155687023
4718,Crystal City, MO,4855,38.2211656,-90.3790094
4719,Fox River Grove, IL,4854,42.2008575,-88.2145259
4720,Palos Park, IL,4847,41.6673636,-87.8304952
4721,Omak, WA,4845,48.4109853,-119.52755
4722,Needles, CA,4844,34.8480597,-114.6141316
4723,Spirit Lake, IA,4840,43.4224868,-95.1024729
4724,Winnfield, LA,4840,31.925228,-92.63994
4725,New Roads, LA,4831,30.7015741,-91.4362242
4726,La Crescent, MN,4830,43.8280216,-91.3040274
4727,Waynesville, MO,4830,37.8141419,-92.2266876
4728,Buellton, CA,4828,34.6134727,-120.193669
4729,Lexington, OH,4822,40.6787196,-82.5827749
4730,Colorado City, AZ,4821,36.9902621,-112.97577
4731,Tallassee, AL,4819,32.5368152,-85.8987271
4732,Lindale, TX,4818,32.5156971,-95.4093998
4733,Edwardsville, PA,4816,33.7073272,-85.5091235
4734,Dunlap, TN,4815,35.3714575,-85.3905209
4735,Providence Village, TX,4813,33.2369489,-96.9689585
4736,Cicero, IN,4812,40.1239257,-86.0133181
4737,Forest Hills, TN,4812,36.0687185,-86.8452855
4738,Huntertown, IN,4810,41.2283821,-85.1724741
4739,Manchester, MD,4808,39.6656092,-76.8781927
4740,Canastota, NY,4804,43.079672,-75.751076
4741,Wellington, OH,4802,41.1689421,-82.2179354
4742,Amelia, OH,4801,39.024449000000004,-84.2142426923647
4743,Rocky Mount, VA,4799,36.9962007,-79.8909474
4744,West Salem, WI,4799,43.8991322,-91.0812465
4745,Higginsville, MO,4797,39.0752352,-93.7172567
4746,McCordsville, IN,4797,39.8939648,-85.9219417
4747,Newton Falls, OH,4795,41.18839,-80.978147
4748,Pea Ridge, AR,4794,36.4515042,-94.1162147
4749,Rio Bravo, TX,4794,27.3641887,-99.4800415
4750,Mountain Grove, MO,4789,37.1306078,-92.2634942
4751,Silverton, OH,4788,39.1928369,-84.4004962
4752,Donora, PA,4781,40.1734049,-79.8575467
4753,Jim Thorpe, PA,4781,40.8759235,-75.7324127
4754,Diboll, TX,4776,31.1871319,-94.7810412
4755,Brielle, NJ,4774,40.1111487,-74.0587124
4756,Auburn, IL,4771,39.5917197,-89.7464874
4757,Ridgefield, WA,4763,45.8167616,-122.7433775
4758,Utica, MI,4757,43.1009031,-75.2326641
4759,Lakeport, CA,4753,39.0429506,-122.915829
4760,Royersford, PA,4752,40.1842688,-75.5379639
4761,Saltillo, MS,4752,34.3765897,-88.6844613
4762,Evansdale, IA,4751,42.4771838,-92.288411
4763,Barnwell, SC,4750,33.2641009,-81.4190808
4764,Edgefield, SC,4750,33.7635851,-81.9759066
4765,Breckenridge Hills, MO,4746,38.7144958,-90.3673381
4766,Luverne, MN,4745,43.6542342,-96.2127811
4767,Dardanelle, AR,4745,35.2231408,-93.1579532
4768,Ogallala, NE,4737,41.1248328,-101.7189583
4769,Hudson, TX,4731,31.3226849,-94.7782644
4770,New Lexington, OH,4731,39.7139579,-82.2084805
4771,Lexington, MO,4726,39.1851824,-93.8828515
4772,Lochbuie, CO,4726,40.0111126,-104.716359
4773,Kaser, NY,4724,41.1211986,-74.0671524
4774,St. Clair, MO,4724,38.0592942,-93.7945456
4775,Jonesboro, GA,4724,33.5215013,-84.3538128
4776,Ashdown, AR,4723,33.67344,-94.1299625
4777,Granite Falls, NC,4722,35.7965205,-81.4306458
4778,East Palestine, OH,4721,40.8339509,-80.5403469
4779,Orange, VA,4721,38.2490349,-78.013983
4780,Dansville, NY,4719,42.5611258,-77.6961817
4781,Palacios, TX,4718,28.7074641,-96.2175557
4782,Winfield, AL,4717,33.928993,-87.8172457
4783,Hollywood, SC,4714,32.7343442,-80.2417651
4784,Spring Lake Heights, NJ,4713,40.1532197,-74.0438803
4785,Coleman, TX,4709,31.7766863,-99.4461098
4786,Dumas, AR,4706,33.8874667,-91.4898378
4787,Greenbrier, AR,4706,35.2339274,-92.3877837
4788,Avalon, PA,4705,47.4885365,3.9070658
4789,Jonesboro, LA,4704,33.382055,-86.961937
4790,Manlius, NY,4704,43.0020107,-75.9768632
4791,Brookshire, TX,4702,29.7860643,-95.9510661
4792,Shelbyville, IL,4700,39.4064284,-88.7900689
4793,Danville, PA,4699,40.9664806,-76.6131474
4794,Princeton, MN,4698,45.5698156,-93.5803054
4795,Prospect, KY,4698,38.3459615,-85.60460479093771
4796,Melissa, TX,4695,33.2862455,-96.5722411
4797,Dodgeville, WI,4693,42.9600059,-90.1304461
4798,Platte City, MO,4691,39.3703535,-94.781086
4799,Humboldt, IA,4690,42.7756032,-94.1956133
4800,Columbia Falls, MT,4688,48.3697168,-114.191582
4801,Sansom Park, TX,4686,32.8059619,-97.4030744
4802,Blaine, WA,4684,48.9881108,-122.743575
4803,Fruitland, ID,4684,44.0076639,-116.9165461
4804,Midway, NC,4679,35.9534706,-80.2181043
4805,Wellsville, NY,4679,42.1220125,-77.9480575
4806,Cobleskill, NY,4678,42.677853,-74.4854172
4807,Mount Ephraim, NJ,4676,39.8784466,-75.0926738
4808,Summit, WI,4676,43.0483624,-88.4709941
4809,Jessup, PA,4676,41.4686924,-75.5621309
4810,Walkertown, NC,4675,35.6534497,-82.3390098
4811,Colville, WA,4673,48.5465695,-117.905537
4812,Cherokee Village, AR,4671,36.295861,-91.5419811
4813,Dayton, MN,4671,45.243854,-93.5149576
4814,Old Westbury, NY,4671,40.7887113,-73.5995717
4815,Point Pleasant Beach, NJ,4665,40.0919203,-74.0482024
4816,Flower Hill, NY,4665,40.8073228,-73.6812409
4817,Elmsford, NY,4664,41.0550969,-73.8201338
4818,Harrington Park, NJ,4664,40.9837089,-73.9798601
4819,Mullins, SC,4663,34.2060587,-79.2559892
4820,Marlow, OK,4662,34.6477329,-97.9579447
4821,Meadows Place, TX,4660,29.6513439,-95.5880005
4822,Gibraltar, MI,4656,42.0950426,-83.1896484
4823,Island Park, NY,4655,40.6042705,-73.6554078
4824,Farmville, NC,4654,35.5954381,-77.5852496
4825,Elberton, GA,4653,34.1112226,-82.8670839
4826,Jackson, CA,4651,38.3488024,-120.774101
4827,Sultan, WA,4651,47.862282,-121.814731
4828,South Hill, VA,4650,36.7265449,-78.1291308
4829,Barling, AR,4649,35.3301616,-94.305951
4830,Adairsville, GA,4648,34.3683267,-84.9349057
4831,Boiling Springs, NC,4647,35.254292,-81.6670407
4832,Windom, MN,4646,43.8663464,-95.1169366
4833,New Haven, MI,4642,41.3082138,-72.9250518
4834,La Grange, TX,4641,29.9080038,-96.8730449
4835,Bloomfield, WI,4640,42.5383647,-88.40043095509222
4836,LaBelle, FL,4640,26.7615384,-81.4385828
4837,Northvale, NJ,4640,41.0066649,-73.9490627
4838,Greenfield, OH,4639,39.3520084,-83.3826928
4839,Whiteville, TN,4638,35.3264714,-89.1495102
4840,Rock Hill, MO,4635,38.6075525,-90.3784505
4841,Hancock, MI,4634,30.3892456,-89.4782116
4842,Kingfisher, OK,4633,35.9471931,-97.9641244
4843,Johnstown, OH,4632,40.1536742,-82.6851699
4844,Crestline, OH,4630,40.7875572,-82.7365677
4845,West Milton, OH,4630,39.9625534,-84.3280022
4846,Bulverde, TX,4630,29.7438332,-98.4530729
4847,Nashville, AR,4627,33.9456692,-93.847129
4848,Tazewell, VA,4627,37.1236041,-81.5684129
4849,Fayette, AL,4619,33.7303493,-87.7419088
4850,West York, PA,4617,39.9519372,-76.7590806
4851,Montoursville, PA,4615,41.2552213,-76.9128928
4852,Basehor, KS,4613,39.1416692,-94.9385763
4853,Pass Christian, MS,4613,30.3157527,-89.247543
4854,Raeford, NC,4611,34.9809996,-79.2241998
4855,Peculiar, MO,4608,38.7145481,-94.4611204
4856,St. James, MN,4605,43.9824577,-94.6269181
4857,Buena, NJ,4603,39.53133605,-74.94292527340784
4858,Sheridan, AR,4603,34.3100971,-92.4013484
4859,Kaplan, LA,4600,30.0031884,-92.2860146
4860,Fountain Hill, PA,4597,33.1573401,-87.0811055
4861,West Hazleton, PA,4594,40.9586956,-75.9960371
4862,Hawkinsville, GA,4589,32.2839257,-83.4719948
4863,Mount Olive, NC,4589,35.1965532,-78.0663788
4864,Newport, VT,4589,44.936127,-72.204895
4865,Bremen, IN,4588,41.4464361,-86.1480581
4866,Buffalo, WY,4585,44.3480865,-106.699287
4867,Lake Worth, TX,4584,32.8048507,-97.44502
4868,Philomath, OR,4584,44.5400013,-123.367613
4869,Flemington, NJ,4581,40.5130953,-74.8591333
4870,Madisonville, TN,4577,35.5197984,-84.3635338
4871,Pittsfield, IL,4576,39.6078254,-90.805129
